list-none-m,1,1000,1,3000,11127096,3709,26
list-id-s,4,20,4,240,204312,851,293
list-id-m,4,20,4,240,303549,1264,1211
list-id-s,4,40,4,480,413566,861,907
list-id-m,4,40,4,480,536913,1118,1264
list-id-s,4,80,4,960,873297,909,1310
list-id-m,4,80,4,960,1249886,1301,2273
list-id-s,8,10,4,240,318317,1326,271
list-id-m,8,10,4,240,392353,1634,1808
list-id-s,8,20,4,480,460741,959,1881
list-id-m,8,20,4,480,604737,1259,2876
list-id-s,8,40,4,960,847282,882,2906
list-id-m,8,40,4,960,1231792,1283,5331
list-id-s,8,80,4,1920,2078764,1082,4986
list-id-m,8,80,4,1920,2685267,1398,6579
list-id-s,12,10,4,360,399737,1110,124
list-id-m,12,10,4,360,502874,1396,1858
list-id-s,12,20,4,720,573167,796,2100
list-id-m,12,20,4,720,847292,1176,4723
list-id-s,12,40,4,1440,1431469,994,6194
list-id-m,12,40,4,1440,1799683,1249,8455
list-id-s,12,80,4,2880,3037242,1054,7463
list-id-m,12,80,4,2880,4053834,1407,10462
list-id-s,16,10,4,480,634935,1322,104
list-id-m,16,10,4,480,664789,1384,2147
list-id-s,16,20,4,960,866839,902,2929
list-id-m,16,20,4,960,1210854,1261,8652
list-id-s,16,40,4,1920,2341234,1219,11436
list-id-m,16,40,4,1920,3002188,1563,16502
list-id-s,16,80,4,3840,5742066,1495,16584
list-id-m,16,80,4,3840,5522291,1438,15555
list-none-s,1,1000,1,3000,11262856,3754,23
list-none-m,1,1000,1,3000,11178534,3726,26
list-none-s,1,1000,4,3000,3073810,1024,24
list-none-m,1,1000,4,3000,3092359,1030,26
list-none-s,1,1000,8,3000,1832446,610,23
list-none-m,1,1000,8,3000,1887585,629,26
list-none-s,1,1000,16,3000,1247938,415,23
list-none-m,1,1000,16,3000,1310837,436,27
list-none-s,2,1000,1,6000,38096735,6349,5191
list-none-m,2,1000,1,6000,50888644,8481,8461
list-none-s,2,1000,4,6000,8842822,1473,564
list-none-m,2,1000,4,6000,12154297,2025,1045
list-none-s,2,1000,8,6000,7921767,1320,322
list-none-m,2,1000,8,6000,5390212,898,336
list-none-s,2,1000,16,6000,4714039,785,172
list-none-m,2,1000,16,6000,3265286,544,187
list-none-s,4,1000,1,12000,168484050,14040,35492
list-none-m,4,1000,1,12000,174835302,14569,37385
list-none-s,4,1000,4,12000,41394375,3449,5691
list-none-m,4,1000,4,12000,36360658,3030,5509
list-none-s,4,1000,8,12000,20765466,1730,1765
list-none-m,4,1000,8,12000,18982883,1581,2111
list-none-s,4,1000,16,12000,6524169,543,399
list-none-m,4,1000,16,12000,9672725,806,819
list-none-s,8,1000,1,24000,551196214,22966,132497
list-none-m,8,1000,1,24000,674836987,28118,173886
list-none-s,8,1000,4,24000,88981892,3707,17648
list-none-m,8,1000,4,24000,88029527,3667,18838
list-none-s,8,1000,8,24000,40799054,1699,6049
list-none-m,8,1000,8,24000,39909041,1662,6712
list-none-s,8,1000,16,24000,19340445,805,2007
list-none-m,8,1000,16,24000,20074998,836,2591
list-none-s,12,1000,1,36000,1531191783,42533,422976
list-none-m,12,1000,1,36000,1346699157,37408,348708
list-none-s,12,1000,4,36000,159390802,4427,36145
list-none-m,12,1000,4,36000,196345379,5454,49588
list-none-s,12,1000,8,36000,65160054,1810,12801
list-none-m,12,1000,8,36000,77594361,2155,16376
list-none-s,12,1000,16,36000,28719801,797,4052
list-none-m,12,1000,16,36000,31842223,884,5152
list-id-none,1,1,4,3,97830,32610,83
list-id-none,1,2,4,6,73688,12281,55
list-id-none,1,4,4,12,111481,9290,38
list-id-none,1,8,4,24,88520,3688,26
list-id-none,1,16,4,48,100993,2104,21
list-id-none,4,1,4,12,148096,12341,98
list-id-none,4,2,4,24,151363,6306,56
list-id-none,4,4,4,48,170033,3542,34
list-id-none,4,8,4,96,157762,1643,27
list-id-none,8,1,4,24,239487,9978,71
list-id-none,8,2,4,48,264522,5510,53
list-id-none,8,4,4,96,265818,2768,33
list-id-none,8,8,4,192,297347,1548,28
list-id-none,12,1,4,36,430430,11956,891
list-id-none,12,2,4,72,383304,5323,48
list-id-none,12,4,4,144,463759,3220,32
list-id-none,16,1,4,48,454945,9478,547
list-id-none,16,2,4,96,452816,4716,44
list-id-none,16,4,4,192,525807,2738,32
list-id-none,16,8,4,384,486960,1268,27
list-id-s,1,10,4,30,107219,3573,1149
list-id-m,1,10,4,30,104510,3483,3799
list-id-s,1,20,4,60,133989,2233,1893
list-id-m,1,20,4,60,139284,2321,4490
list-id-s,1,40,4,120,195593,1629,3366
list-id-m,1,40,4,120,209290,1744,5905
list-id-s,1,80,4,240,297147,1238,6734
list-id-m,1,80,4,240,286020,1191,11159
list-id-s,4,10,4,120,196379,1636,6279
list-id-m,4,10,4,120,208167,1734,19351
list-id-s,4,20,4,240,248085,1033,50017
list-id-m,4,20,4,240,281863,1174,44364
list-id-s,4,40,4,480,445434,927,148832
list-id-m,4,40,4,480,564299,1175,205920
list-id-s,4,80,4,960,793441,826,254123
list-id-m,4,80,4,960,1159558,1207,508939
list-id-s,8,10,4,240,345160,1438,30978
list-id-m,8,10,4,240,363927,1516,68829
list-id-s,8,20,4,480,385285,802,22567
list-id-m,8,20,4,480,570071,1187,182036
list-id-s,8,40,4,960,863428,899,367741
list-id-m,8,40,4,960,1172036,1220,590603
list-id-s,8,80,4,1920,2004064,1043,1144293
list-id-m,8,80,4,1920,2528419,1316,1509524
list-id-s,12,10,4,360,403769,1121,2939
list-id-m,12,10,4,360,493869,1371,76565
list-id-s,12,20,4,720,629478,874,99821
list-id-m,12,20,4,720,847008,1176,287761
list-id-s,12,40,4,1440,1277783,887,570246
list-id-m,12,40,4,1440,1748555,1214,1014908
list-id-s,12,80,4,2880,3354810,1164,2166901
list-id-m,12,80,4,2880,3744008,1300,2426029
list-id-s,16,10,4,480,707617,1474,1173
list-id-m,16,10,4,480,572563,1192,30964
list-id-s,16,20,4,960,721466,751,99964
list-id-m,16,20,4,960,1228873,1280,604979
list-id-s,16,40,4,1920,2394103,1246,1483355
list-id-m,16,40,4,1920,2733195,1423,1751807
list-id-s,16,80,4,3840,6320574,1645,4494045
list-id-m,16,80,4,3840,5282884,1375,3593931
list-none-s,1,1000,1,3000,11541863,3847,74002
list-none-m,1,1000,1,3000,11680701,3893,96074
list-none-s,1,1000,4,3000,3272090,1090,75075
list-none-m,1,1000,4,3000,3533446,1177,84849
list-none-s,1,1000,8,3000,2088289,696,83204
list-none-m,1,1000,8,3000,2072750,690,105352
list-none-s,1,1000,16,3000,1341974,447,78910
list-none-m,1,1000,16,3000,1351987,450,87513
list-none-s,2,1000,1,6000,49304503,8217,24089747
list-none-m,2,1000,1,6000,49189363,8198,24589071
list-none-s,2,1000,4,6000,10075244,1679,2298107
list-none-m,2,1000,4,6000,14847747,2474,3757374
list-none-s,2,1000,8,6000,4576843,762,536557
list-none-m,2,1000,8,6000,8263727,1377,1697639
list-none-s,2,1000,16,6000,4363348,727,491642
list-none-m,2,1000,16,6000,3278554,546,514732
list-none-s,4,1000,1,12000,132604036,11050,68674211
list-none-m,4,1000,1,12000,183149139,15262,125924437
list-none-s,4,1000,4,12000,37374175,3114,15046239
list-none-m,4,1000,4,12000,31845800,2653,14723122
list-none-s,4,1000,8,12000,17656967,1471,4896690
list-none-m,4,1000,8,12000,16702207,1391,5563111
list-none-s,4,1000,16,12000,10390254,865,1951355
list-none-m,4,1000,16,12000,8816115,734,2284274
list-none-s,8,1000,1,24000,525017380,21875,355794515
list-none-m,8,1000,1,24000,595968592,24832,462565782
list-none-s,8,1000,4,24000,78361051,3265,46899399
list-none-m,8,1000,4,24000,89046795,3710,57965033
list-none-s,8,1000,8,24000,33977853,1415,15667845
list-none-m,8,1000,8,24000,37427587,1559,19357357
list-none-s,8,1000,16,24000,17153878,714,6011754
list-none-m,8,1000,16,24000,18680122,778,7405020
list-none-s,12,1000,1,36000,1128626889,31350,801791047
list-none-m,12,1000,1,36000,1279419830,35539,936201756
list-none-s,12,1000,4,36000,157496383,4374,112628840
list-none-m,12,1000,4,36000,191847887,5329,145761368
list-none-s,12,1000,8,36000,60725917,1686,36100788
list-none-m,12,1000,8,36000,73237562,2034,46590051
list-none-s,12,1000,16,36000,24672924,685,10966916
list-none-m,12,1000,16,36000,30694875,852,14885416
list-id-none,1,1,4,3,74169,24723,333
list-id-none,1,2,4,6,82725,13787,389
list-id-none,1,4,4,12,123475,10289,513
list-id-none,1,8,4,24,99296,4137,733
list-id-none,1,16,4,48,122983,2562,1256
list-id-none,4,1,4,12,153052,12754,296
list-id-none,4,2,4,24,193416,8059,399
list-id-none,4,4,4,48,235268,4901,481
list-id-none,4,16,4,192,170169,886,1368
list-id-none,8,1,4,24,342070,14252,290
list-id-none,8,2,4,48,337978,7041,361
list-id-none,8,4,4,96,297664,3100,625
list-id-none,8,8,4,192,320155,1667,654
list-id-none,12,1,4,36,407496,11319,285
list-id-none,12,2,4,72,414264,5753,297
list-id-none,12,4,4,144,511587,3552,419
list-id-none,12,8,4,288,518975,1801,618
list-id-none,16,1,4,48,553130,11523,247
list-id-none,16,2,4,96,587155,6116,310
list-id-none,16,4,4,192,543230,2829,404
list-id-none,16,8,4,384,698122,1818,642
list-id-s,1,10,4,30,111002,3700,1356
list-id-m,1,10,4,30,118341,3944,6958
list-id-s,1,20,4,60,143856,2397,2475
list-id-m,1,20,4,60,137530,2292,6031
list-id-s,1,40,4,120,190801,1590,3624
list-id-m,1,40,4,120,180850,1507,7843
list-id-s,1,80,4,240,277241,1155,6177
list-id-m,1,80,4,240,262082,1092,9947
list-id-s,4,10,4,120,216819,1806,3869
list-id-m,4,10,4,120,234494,1954,44964
list-id-s,4,20,4,240,237479,989,14186
list-id-m,4,20,4,240,289717,1207,54025
list-id-s,4,40,4,480,405367,844,121179
list-id-m,4,40,4,480,553801,1153,161265
list-id-s,4,80,4,960,879625,916,264069
list-id-m,4,80,4,960,1226230,1277,502063
list-id-s,8,10,4,240,309705,1290,27285
list-id-m,8,10,4,240,355362,1480,32886
list-id-s,8,20,4,480,424911,885,38891
list-id-m,8,20,4,480,609513,1269,204928
list-id-s,8,40,4,960,865014,901,370356
list-id-m,8,40,4,960,1167666,1216,554653
list-id-s,8,80,4,1920,2082696,1084,1174647
list-id-m,8,80,4,1920,2443247,1272,1307975
list-id-s,12,10,4,360,462546,1284,5348
list-id-m,12,10,4,360,596498,1656,41482
list-id-s,12,20,4,720,655905,910,191852
list-id-m,12,20,4,720,852873,1184,327576
list-id-s,12,40,4,1440,1393794,967,688180
list-id-m,12,40,4,1440,1743436,1210,1014528
list-id-s,12,80,4,2880,2981452,1035,1800587
list-id-m,12,80,4,2880,3904924,1355,2598675
list-id-s,16,10,4,480,532237,1108,13075
list-id-m,16,10,4,480,573929,1195,47220
list-id-s,16,20,4,960,837217,872,224037
list-id-m,16,20,4,960,1080850,1125,400271
list-id-s,16,40,4,1920,2236120,1164,1310939
list-id-m,16,40,4,1920,2758412,1436,1799883
list-id-s,16,80,4,3840,5929665,1544,4097115
list-id-m,16,80,4,3840,5244403,1365,3536327
list-none-s,1,1000,1,3000,11154373,3718,73080
list-none-m,1,1000,1,3000,12952368,4317,92080
list-none-s,1,1000,4,3000,3439591,1146,78729
list-none-m,1,1000,4,3000,3332908,1110,85568
list-none-s,1,1000,8,3000,2008945,669,73102
list-none-m,1,1000,8,3000,1886750,628,84649
list-none-s,1,1000,16,3000,1309611,436,95990
list-none-m,1,1000,16,3000,1405624,468,109054
list-none-s,2,1000,1,6000,37030348,6171,14347366
list-none-m,2,1000,1,6000,51616708,8602,25160567
list-none-s,2,1000,4,6000,14287194,2381,2424388
list-none-m,2,1000,4,6000,13749003,2291,3798153
list-none-s,2,1000,8,6000,7674878,1279,982391
list-none-m,2,1000,8,6000,5710796,951,1229460
list-none-s,2,1000,16,6000,2957195,492,399184
list-none-m,2,1000,16,6000,3235233,539,560982
list-none-s,4,1000,1,12000,100768610,8397,50081029
list-none-m,4,1000,1,12000,188733241,15727,133982152
list-none-s,4,1000,4,12000,34232882,2852,13104102
list-none-m,4,1000,4,12000,32505728,2708,15307180
list-none-s,4,1000,8,12000,18786498,1565,4891527
list-none-m,4,1000,8,12000,16148063,1345,5413877
list-none-s,4,1000,16,12000,9393648,782,1546036
list-none-m,4,1000,16,12000,8823522,735,2288467
list-none-s,8,1000,1,24000,617700267,25737,473181029
list-none-m,8,1000,1,24000,585577967,24399,425081418
list-none-s,8,1000,4,24000,80261628,3344,48388826
list-none-m,8,1000,4,24000,81562772,3398,52336185
list-none-s,8,1000,8,24000,32826591,1367,14995567
list-none-m,8,1000,8,24000,37527371,1563,19126646
list-none-s,8,1000,16,24000,16605971,691,5651286
list-none-m,8,1000,16,24000,18725344,780,7325200
list-none-s,12,1000,1,36000,1092809630,30355,729491864
list-none-m,12,1000,1,36000,1365692211,37935,1048255093
list-none-s,12,1000,4,36000,153202785,4255,101385940
list-none-m,12,1000,4,36000,190421879,5289,144755312
list-none-s,12,1000,8,36000,56310026,1564,33607010
list-none-m,12,1000,8,36000,68589435,1905,43383937
list-none-s,12,1000,16,36000,24633510,684,10842756
list-none-m,12,1000,16,36000,29267099,812,14009969
list-id-none,1,1,4,3,122691,40897,291
list-id-none,1,2,4,6,86309,14384,383
list-id-none,1,4,4,12,108894,9074,479
list-id-none,1,8,4,24,92767,3865,708
list-id-none,1,16,4,48,119217,2483,1126
list-id-none,4,1,4,12,154100,12841,305
list-id-none,4,2,4,24,140543,5855,360
list-id-none,4,4,4,48,125881,2622,405
list-id-none,4,16,4,192,214247,1115,1467
list-id-none,8,1,4,24,309330,12888,290
list-id-none,8,2,4,48,295550,6157,357
list-id-none,8,8,4,192,255342,1329,633
list-id-none,8,16,4,384,343593,894,1332
list-id-none,12,1,4,36,383397,10649,245
list-id-none,12,2,4,72,391564,5438,296
list-id-none,12,4,4,144,374185,2598,396
list-id-none,16,1,4,48,487541,10157,228
list-id-none,16,2,4,96,452381,4712,284
list-id-none,16,4,4,192,499036,2599,416
list-id-none,16,8,4,384,488702,1272,675
list-id-s,1,10,4,30,103814,3460,1129
list-id-m,1,10,4,30,190680,6356,3677
list-id-s,1,20,4,60,111024,1850,1785
list-id-m,1,20,4,60,171708,2861,6383
list-id-s,1,40,4,120,179737,1497,3271
list-id-m,1,40,4,120,169914,1415,6249
list-id-s,1,80,4,240,253833,1057,6108
list-id-m,1,80,4,240,314087,1308,10979
list-id-s,4,10,4,120,198951,1657,6545
list-id-m,4,10,4,120,187710,1564,16953
list-id-s,4,20,4,240,221327,922,20966
list-id-m,4,20,4,240,314973,1312,91828
list-id-s,4,40,4,480,421691,878,99801
list-id-m,4,40,4,480,541670,1128,114548
list-id-s,4,80,4,960,822653,856,283960
list-id-m,4,80,4,960,1146852,1194,468288
list-id-s,8,10,4,240,332038,1383,10409
list-id-m,8,10,4,240,382865,1595,10833
list-id-s,8,20,4,480,434518,905,68889
list-id-m,8,20,4,480,573850,1195,164373
list-id-s,8,40,4,960,854259,889,373367
list-id-m,8,40,4,960,1192258,1241,628502
list-id-s,8,80,4,1920,2039500,1062,1151223
list-id-m,8,80,4,1920,2425419,1263,1387363
list-id-s,12,10,4,360,427373,1187,1479
list-id-m,12,10,4,360,576482,1601,79409
list-id-s,12,20,4,720,611204,848,111596
list-id-m,12,20,4,720,966658,1342,428849
list-id-s,12,40,4,1440,1247272,866,613200
list-id-m,12,40,4,1440,1674328,1162,845875
list-id-s,12,80,4,2880,3387330,1176,2123332
list-id-m,12,80,4,2880,3883456,1348,2559108
list-id-s,16,10,4,480,573092,1193,3821
list-id-m,16,10,4,480,628515,1309,38862
list-id-s,16,20,4,960,796417,829,183538
list-id-m,16,20,4,960,1144811,1192,489867
list-id-s,16,40,4,1920,2114913,1101,1268186
list-id-m,16,40,4,1920,2790290,1453,1849867
list-id-s,16,80,4,3840,4919544,1281,3408417
list-id-m,16,80,4,3840,5211377,1357,3593477
list-none-s,1,1000,1,3000,11420541,3806,77105
list-none-m,1,1000,1,3000,11208937,3736,86348
list-none-s,1,1000,4,3000,3287351,1095,73583
list-none-m,1,1000,4,3000,3302673,1100,94432
list-none-s,1,1000,8,3000,1943621,647,73237
list-none-m,1,1000,8,3000,2152108,717,110122
list-none-s,1,1000,16,3000,1426898,475,76579
list-none-m,1,1000,16,3000,1267173,422,84159
list-none-s,2,1000,1,6000,46867832,7811,19794922
list-none-m,2,1000,1,6000,50294033,8382,25133391
list-none-s,2,1000,4,6000,9524348,1587,1922894
list-none-m,2,1000,4,6000,14670680,2445,3700391
list-none-s,2,1000,8,6000,8145772,1357,1083052
list-none-m,2,1000,8,6000,5492385,915,1076137
list-none-s,2,1000,16,6000,4572793,762,462950
list-none-m,2,1000,16,6000,5217025,869,906814
list-none-s,4,1000,1,12000,107637321,8969,53452160
list-none-m,4,1000,1,12000,177650942,14804,126355789
list-none-s,4,1000,4,12000,37165114,3097,14806921
list-none-m,4,1000,4,12000,33969288,2830,15572918
list-none-s,4,1000,8,12000,19142925,1595,5045643
list-none-m,4,1000,8,12000,15393211,1282,5237707
list-none-s,4,1000,16,12000,9649916,804,1646597
list-none-m,4,1000,16,12000,9589381,799,2568784
list-none-s,8,1000,1,24000,266815514,11117,145033180
list-none-m,8,1000,1,24000,637463762,26560,503180436
list-id-s,1,10,4,30,144222,4807,1264
list-id-m,1,10,4,30,113542,3784,4956
list-id-s,1,20,4,60,127562,2126,2036
list-id-m,1,20,4,60,124524,2075,5571
list-id-s,1,40,4,120,160437,1336,3323
list-id-m,1,40,4,120,158020,1316,5989
list-id-s,1,80,4,240,320602,1335,7407
list-id-m,1,80,4,240,307783,1282,10714
list-id-s,4,10,4,120,205548,1712,22991
list-id-m,4,10,4,120,199503,1662,12107
list-id-s,4,20,4,240,255737,1065,40626
list-id-m,4,20,4,240,326990,1362,84307
list-id-s,4,40,4,480,445014,927,150729
list-id-m,4,40,4,480,557213,1160,207051
list-id-s,4,80,4,960,887908,924,315376
list-id-m,4,80,4,960,1093440,1139,433417
list-id-s,8,10,4,240,308453,1285,3971
list-id-m,8,10,4,240,354340,1476,48350
list-id-s,8,20,4,480,488524,1017,103204
list-id-m,8,20,4,480,548544,1142,131956
list-id-s,8,40,4,960,881684,918,410948
list-id-m,8,40,4,960,1212112,1262,625851
list-id-s,8,80,4,1920,1975122,1028,1031518
list-id-m,8,80,4,1920,2471240,1287,1372674
list-id-s,12,10,4,360,448609,1246,3651
list-id-m,12,10,4,360,530238,1472,12536
list-id-s,12,20,4,720,539305,749,41271
list-id-m,12,20,4,720,902471,1253,327310
list-id-s,12,40,4,1440,1432833,995,780709
list-id-m,12,40,4,1440,1690327,1173,970199
list-id-s,12,80,4,2880,3395006,1178,2199654
list-id-m,12,80,4,2880,3990395,1385,2677021
list-id-s,16,10,4,480,613137,1277,8798
list-id-m,16,10,4,480,564339,1175,17637
list-id-s,16,20,4,960,731070,761,144201
list-id-m,16,20,4,960,1010652,1052,323266
list-id-s,16,40,4,1920,2060055,1072,1106681
list-id-m,16,40,4,1920,2776901,1446,1848295
list-id-s,16,80,4,3840,5316811,1384,3715821
list-id-m,16,80,4,3840,5288995,1377,3762334
list-none-s,1,1000,1,3000,13471394,4490,85345
list-none-m,1,1000,1,3000,11938645,3979,90214
list-none-s,1,1000,4,3000,3313327,1104,74895
list-none-m,1,1000,4,3000,3477333,1159,93440
list-none-s,1,1000,8,3000,1914849,638,82465
list-none-m,1,1000,8,3000,2469285,823,125784
list-none-s,1,1000,16,3000,1317411,439,85674
list-none-m,1,1000,16,3000,1327413,442,86662
list-none-s,2,1000,1,6000,25092282,4182,7536313
list-none-m,2,1000,1,6000,52310585,8718,25673709
list-none-s,2,1000,4,6000,16009923,2668,2448911
list-none-m,2,1000,4,6000,11191678,1865,3035191
list-none-s,2,1000,8,6000,4471937,745,558252
list-none-m,2,1000,8,6000,8190981,1365,1675392
list-none-s,2,1000,16,6000,2816829,469,306821
list-none-m,2,1000,16,6000,5442341,907,1005024
list-none-s,4,1000,1,12000,152897960,12741,98905435
list-none-m,4,1000,1,12000,177373358,14781,119926534
list-none-s,4,1000,4,12000,35195344,2932,14215497
list-none-m,4,1000,4,12000,31562365,2630,14868549
list-none-s,4,1000,8,12000,17084401,1423,4381392
list-none-m,4,1000,8,12000,15756088,1313,5316782
list-none-s,4,1000,16,12000,10670287,889,1964505
list-none-m,4,1000,16,12000,8541434,711,2400285
list-none-s,8,1000,1,24000,587815342,24492,465459121
list-none-m,8,1000,1,24000,714019725,29750,561265431
list-none-s,8,1000,4,24000,85282338,3553,47557105
list-none-m,8,1000,4,24000,122970557,5123,83890950
list-none-s,8,1000,8,24000,37562025,1565,16319149
list-none-m,8,1000,8,24000,54287693,2261,29220517
list-none-s,8,1000,16,24000,21022823,875,6808742
list-none-m,8,1000,16,24000,29474149,1228,12460946
list-none-s,12,1000,1,36000,1002162548,27837,641894147
list-none-m,12,1000,1,36000,1360146986,37781,1007192484
list-none-s,12,1000,4,36000,157598989,4377,113119190
list-none-m,12,1000,4,36000,189508044,5264,144681617
list-none-s,12,1000,8,36000,56613317,1572,32306307
list-none-m,12,1000,8,36000,68672175,1907,43660489
list-none-s,12,1000,16,36000,24526173,681,10870250
list-none-m,12,1000,16,36000,30113242,836,14644401
list-id-none,1,1,4,3,85924,28641,338
list-id-none,1,2,4,6,117996,19666,393
list-id-none,1,4,4,12,93331,7777,460
list-id-none,1,8,4,24,101188,4216,703
list-id-none,1,16,4,48,103454,2155,1164
list-id-none,4,1,4,12,146284,12190,290
list-id-none,4,2,4,24,149690,6237,341
list-id-none,4,4,4,48,176728,3681,463
list-id-none,4,8,4,96,176869,1842,801
list-id-none,4,16,4,192,179036,932,3461
list-id-none,8,1,4,24,293119,12213,3676
list-id-none,8,2,4,48,329754,6869,353
list-id-none,8,4,4,96,350949,3655,493
list-id-none,8,8,4,192,352860,1837,743
list-id-none,12,1,4,36,515313,14314,241
list-id-none,12,2,4,72,533282,7406,287
list-id-none,12,4,4,144,458844,3186,446
list-id-none,12,8,4,288,464182,1611,612
list-id-none,16,1,4,48,556807,11600,278
list-id-none,16,2,4,96,594968,6197,318
list-id-s,1,10,4,30,96421,3214,1114
list-id-m,1,10,4,30,92908,3096,3750
list-id-s,1,20,4,60,135759,2262,1932
list-id-m,1,20,4,60,164317,2738,7141
list-id-s,1,40,4,120,178510,1487,3283
list-id-m,1,40,4,120,176660,1472,6080
list-id-s,1,80,4,240,260034,1083,6085
list-id-m,1,80,4,240,252729,1053,8699
list-id-s,4,10,4,120,232224,1935,3394
list-id-m,4,10,4,120,192322,1602,14090
list-id-s,4,20,4,240,207462,864,12037
list-id-m,4,20,4,240,258299,1076,41663
list-id-s,4,40,4,480,417433,869,112736
list-id-m,4,40,4,480,552471,1150,170928
list-id-s,4,80,4,960,824064,858,275783
list-id-m,4,80,4,960,1128894,1175,462436
list-id-s,8,10,4,240,292207,1217,24989
list-id-m,8,10,4,240,379519,1581,50577
list-id-s,8,20,4,480,456958,951,84852
list-id-m,8,20,4,480,600771,1251,215072
list-id-s,8,40,4,960,873059,909,364039
list-id-m,8,40,4,960,1097488,1143,498660
list-id-s,8,80,4,1920,1885001,981,970843
list-id-m,8,80,4,1920,2522021,1313,1504678
list-id-s,12,10,4,360,453713,1260,4810
list-id-m,12,10,4,360,484216,1345,101361
list-id-s,12,20,4,720,583481,810,136449
list-id-m,12,20,4,720,877967,1219,376983
list-id-s,12,40,4,1440,1150613,799,469729
list-id-m,12,40,4,1440,1693651,1176,942169
list-id-s,12,80,4,2880,3270541,1135,2049430
list-id-m,12,80,4,2880,3863270,1341,2530174
list-id-s,16,10,4,480,544177,1133,9943
list-id-m,16,10,4,480,573464,1194,50818
list-id-s,16,20,4,960,672852,700,57415
list-id-m,16,20,4,960,1121364,1168,488409
list-id-s,16,40,4,1920,2143867,1116,1305560
list-id-m,16,40,4,1920,2737292,1425,1676820
list-id-s,16,80,4,3840,4622500,1203,3014894
list-id-m,16,80,4,3840,5165834,1345,3556091
list-none-s,1,1000,1,3000,13177612,4392,81755
list-none-m,1,1000,1,3000,13411586,4470,118688
list-none-s,1,1000,4,3000,3217544,1072,74029
list-none-m,1,1000,4,3000,3665221,1221,88972
list-none-s,1,1000,8,3000,2125715,708,77266
list-none-m,1,1000,8,3000,1942791,647,88780
